dataset,prefix_length,prefix_length_name,encoding_type,generation_type,preprocessing_applied,total_feature_vectors,multiplication_ratio,f1_rf,f1_dt,accuracy_rf,accuracy_dt,CRP_original,CRP_encoded,CRP_change,10_original,10_encoded,10_change,IV Liquid_original,IV Liquid_encoded,IV Liquid_change,12_original,12_encoded,12_change,ER Sepsis Triage_original,ER Sepsis Triage_encoded,ER Sepsis Triage_change,LacticAcid_original,LacticAcid_encoded,LacticAcid_change,Release A_original,Release A_encoded,Release A_change,Release E_original,Release E_encoded,Release E_change,8_original,8_encoded,8_change,13_original,13_encoded,13_change,7_original,7_encoded,7_change,Leucocytes_original,Leucocytes_encoded,Leucocytes_change,2_original,2_encoded,2_change,IV Antibiotics_original,IV Antibiotics_encoded,IV Antibiotics_change,11_original,11_encoded,11_change,6_original,6_encoded,6_change,ER Triage_original,ER Triage_encoded,ER Triage_change,5_original,5_encoded,5_change,Admission NC_original,Admission NC_encoded,Admission NC_change,Release B_original,Release B_encoded,Release B_change,4_original,4_encoded,4_change,Return ER_original,Return ER_encoded,Return ER_change,Release D_original,Release D_encoded,Release D_change,0_original,0_encoded,0_change,1_original,1_encoded,1_change,Release C_original,Release C_encoded,Release C_change,9_original,9_encoded,9_change,3_original,3_encoded,3_change
SepsisCases,185,max,complex,all_in_one,False,12121,56.666666666666664,0.4464519858455314,0.3563853860727864,0.4728894989704873,0.33013040494166096,3.9285714285714284,0,-3.9285714285714284,0,1.9552842174738059,1.9552842174738059,1.1904761904761905,0,-1.1904761904761905,0.0,0.8167642933751341,0.8167642933751341,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,39.419189835822124,39.419189835822124,0,35.82212688722053,35.82212688722053,0,2.28528999257487,2.28528999257487,4.285714285714286,0,-4.285714285714286,0.0,0.9487666034155597,0.9487666034155597,7.738095238095238,0,-7.738095238095238,0.0,2.1945384044220773,2.1945384044220773,0.0,1.4520254104446828,1.4520254104446828,0.2380952380952381,0,-0.2380952380952381,0.0,0.6682616945796551,0.6682616945796551,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,4.240574210048676,4.240574210048676,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,0.8745153040178203,0.8745153040178203,0.0,1.6912795973929542,1.6912795973929542,1.7857142857142856,0,-1.7857142857142856,0,7.507631383549213,7.507631383549213,0.0,0.12375216566289911,0.12375216566289911
SepsisCases,3,min,simple,all_in_one,True,51,1.2,0.35000000000000003,0.5277777777777778,0.3333333333333333,0.5,3.9285714285714284,0,-3.9285714285714284,0,3.9215686274509802,3.9215686274509802,1.1904761904761905,0,-1.1904761904761905,,,,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,29.411764705882355,29.411764705882355,0,37.254901960784316,37.254901960784316,0,3.9215686274509802,3.9215686274509802,4.285714285714286,0,-4.285714285714286,,,,7.738095238095238,0,-7.738095238095238,,,,,,,0.2380952380952381,0,-0.2380952380952381,0.0,1.9607843137254901,1.9607843137254901,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,17.647058823529413,17.647058823529413,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,,,,,,,1.7857142857142856,0,-1.7857142857142856,0,5.88235294117647,5.88235294117647,,,
SepsisCases,3,min,frequency,all_in_one,True,30,0.3333333333333333,0.0,0.0,0.0,0.0,3.9285714285714284,0,-3.9285714285714284,0,6.666666666666667,6.666666666666667,1.1904761904761905,0,-1.1904761904761905,,,,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,23.333333333333332,23.333333333333332,0,33.33333333333333,33.33333333333333,0,6.666666666666667,6.666666666666667,4.285714285714286,0,-4.285714285714286,,,,7.738095238095238,0,-7.738095238095238,,,,,,,0.2380952380952381,0,-0.2380952380952381,,,,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,23.333333333333332,23.333333333333332,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,,,,,,,1.7857142857142856,0,-1.7857142857142856,0,6.666666666666667,6.666666666666667,,,
SepsisCases,3,min,complex,all_in_one,True,2457,1.0,0.45648949689766016,0.28784798912349935,0.46258503401360546,0.32653061224489793,3.9285714285714284,0,-3.9285714285714284,0,1.8315018315018317,1.8315018315018317,1.1904761904761905,0,-1.1904761904761905,0.0,0.6105006105006106,0.6105006105006106,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,38.095238095238095,38.095238095238095,0,29.181929181929185,29.181929181929185,0,3.907203907203907,3.907203907203907,4.285714285714286,0,-4.285714285714286,0.0,2.564102564102564,2.564102564102564,7.738095238095238,0,-7.738095238095238,0.0,1.221001221001221,1.221001221001221,0.0,2.6862026862026864,2.6862026862026864,0.2380952380952381,0,-0.2380952380952381,0.0,1.221001221001221,1.221001221001221,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,7.814407814407814,7.814407814407814,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,1.465201465201465,1.465201465201465,0.0,3.418803418803419,3.418803418803419,1.7857142857142856,0,-1.7857142857142856,0,5.738705738705739,5.738705738705739,0.0,0.2442002442002442,0.2442002442002442
SepsisCases,14,avg,simple,all_in_one,True,2853,6.75,0.4429018279248458,0.40116369928566364,0.4549019607843137,0.403921568627451,3.9285714285714284,0,-3.9285714285714284,0,3.0494216614090432,3.0494216614090432,1.1904761904761905,0,-1.1904761904761905,0.0,0.7360672975814931,0.7360672975814931,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,42.09603925692254,42.09603925692254,0,38.87136347704171,38.87136347704171,0,1.6824395373291272,1.6824395373291272,4.285714285714286,0,-4.285714285714286,0.0,0.2103049421661409,0.2103049421661409,7.738095238095238,0,-7.738095238095238,0.0,1.5422362425517,1.5422362425517,0.0,0.49071153172099546,0.49071153172099546,0.2380952380952381,0,-0.2380952380952381,0.0,0.5958640028040658,0.5958640028040658,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,2.0329477742726954,2.0329477742726954,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,0.07010164738871363,0.07010164738871363,0.0,0.31545741324921134,0.31545741324921134,1.7857142857142856,0,-1.7857142857142856,0,8.236943568173851,8.236943568173851,0.0,0.07010164738871363,0.07010164738871363
SepsisCases,14,avg,frequency,all_in_one,True,611,1.0,0.30884290475083315,0.26268115942028986,0.34782608695652173,0.30434782608695654,3.9285714285714284,0,-3.9285714285714284,0,3.764320785597381,3.764320785597381,1.1904761904761905,0,-1.1904761904761905,0.0,1.309328968903437,1.309328968903437,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,36.661211129296234,36.661211129296234,0,38.297872340425535,38.297872340425535,0,2.127659574468085,2.127659574468085,4.285714285714286,0,-4.285714285714286,0.0,0.32733224222585927,0.32733224222585927,7.738095238095238,0,-7.738095238095238,0.0,0.9819967266775778,0.9819967266775778,0.0,0.9819967266775778,0.9819967266775778,0.2380952380952381,0,-0.2380952380952381,0.0,0.4909983633387889,0.4909983633387889,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,3.927986906710311,3.927986906710311,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,0.32733224222585927,0.32733224222585927,0.0,0.16366612111292964,0.16366612111292964,1.7857142857142856,0,-1.7857142857142856,0,10.310965630114566,10.310965630114566,0.0,0.32733224222585927,0.32733224222585927
SepsisCases,14,avg,complex,all_in_one,True,9531,4.666666666666667,0.4546212567162172,0.29926326110706525,0.4819277108433735,0.3030583873957368,3.9285714285714284,0,-3.9285714285714284,0,2.1193998531109015,2.1193998531109015,1.1904761904761905,0,-1.1904761904761905,0.0,0.6924771797293043,0.6924771797293043,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,41.26534466477809,41.26534466477809,0,33.59563529535201,33.59563529535201,0,2.5810513062637708,2.5810513062637708,4.285714285714286,0,-4.285714285714286,0.0,0.8603504354212569,0.8603504354212569,7.738095238095238,0,-7.738095238095238,0.0,1.437414751862344,1.437414751862344,0.0,1.741685027804008,1.741685027804008,0.2380952380952381,0,-0.2380952380952381,0.0,0.84985835694051,0.84985835694051,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,5.361452103661735,5.361452103661735,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,1.1121603189591858,1.1121603189591858,0.0,1.993494911341937,1.993494911341937,1.7857142857142856,0,-1.7857142857142856,0,6.232294617563739,6.232294617563739,0.0,0.15738117721120554,0.15738117721120554
SepsisCases,185,max,simple,all_in_one,True,5367,123.75,0.41981576576959756,0.3051484950878705,0.4497528830313015,0.29983525535420097,3.9285714285714284,0,-3.9285714285714284,0,2.2731507359791316,2.2731507359791316,1.1904761904761905,0,-1.1904761904761905,0.0,1.0061486864169928,1.0061486864169928,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,38.02869386994597,38.02869386994597,0,41.79243525246879,41.79243525246879,0,1.2111049003167504,1.2111049003167504,4.285714285714286,0,-4.285714285714286,0.0,0.11179429849077697,0.11179429849077697,7.738095238095238,0,-7.738095238095238,0.0,3.2234022731507364,3.2234022731507364,0.0,0.4471771939631079,0.4471771939631079,0.2380952380952381,0,-0.2380952380952381,0.0,0.31675051239053476,0.31675051239053476,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,1.0806782187441772,1.0806782187441772,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,0.037264766163592325,0.037264766163592325,0.0,0.16769144773616546,0.16769144773616546,1.7857142857142856,0,-1.7857142857142856,0,10.266443078069685,10.266443078069685,0.0,0.037264766163592325,0.037264766163592325
SepsisCases,185,max,frequency,all_in_one,True,2255,151.0,0.3279135012289347,0.3436339771532771,0.33175355450236965,0.35071090047393366,3.9285714285714284,0,-3.9285714285714284,0,1.9955654101995564,1.9955654101995564,1.1904761904761905,0,-1.1904761904761905,0.0,1.4634146341463417,1.4634146341463417,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,32.59423503325942,32.59423503325942,0,42.83813747228382,42.83813747228382,0,0.9312638580931265,0.9312638580931265,4.285714285714286,0,-4.285714285714286,0.0,0.08869179600886917,0.08869179600886917,7.738095238095238,0,-7.738095238095238,0.0,4.745011086474501,4.745011086474501,0.0,0.6208425720620843,0.6208425720620843,0.2380952380952381,0,-0.2380952380952381,0.0,0.13303769401330376,0.13303769401330376,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,1.06430155210643,1.06430155210643,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,0.08869179600886917,0.08869179600886917,0.0,0.044345898004434586,0.044345898004434586,1.7857142857142856,0,-1.7857142857142856,0,13.303769401330376,13.303769401330376,0.0,0.08869179600886917,0.08869179600886917
SepsisCases,185,max,complex,all_in_one,True,12056,56.666666666666664,0.4519680464142078,0.2702984471030139,0.4975609756097561,0.26689895470383274,3.9285714285714284,0,-3.9285714285714284,0,1.9658261446582614,1.9658261446582614,1.1904761904761905,0,-1.1904761904761905,0.0,0.8211678832116789,0.8211678832116789,3.8095238095238098,0,-3.8095238095238098,2.619047619047619,0,-2.619047619047619,37.142857142857146,0,-37.142857142857146,0.5952380952380952,0,-0.5952380952380952,0,39.63171864631719,39.63171864631719,0,36.01526211015263,36.01526211015263,0,2.1814863968148637,2.1814863968148637,4.285714285714286,0,-4.285714285714286,0.0,0.6801592568015925,0.6801592568015925,7.738095238095238,0,-7.738095238095238,0.0,2.206370272063703,2.206370272063703,0.0,1.4598540145985401,1.4598540145985401,0.2380952380952381,0,-0.2380952380952381,0.0,0.6718646317186463,0.6718646317186463,1.4285714285714286,0,-1.4285714285714286,5.595238095238096,0,-5.595238095238096,0,4.238553417385535,4.238553417385535,28.452380952380953,0,-28.452380952380953,1.1904761904761905,0,-1.1904761904761905,0.0,0.8792302587923027,0.8792302587923027,0.0,1.5759787657597877,1.5759787657597877,1.7857142857142856,0,-1.7857142857142856,0,7.548108825481088,7.548108825481088,0.0,0.12441937624419377,0.12441937624419377
